x rho vx vy vz p Bx By Bz E
4.516601562500000000e-02 1.003181353731403824e+00 -5.886906825082641875e-03 1.201389450461451966e-03 6.006947252307259831e-04 1.005323942060275311e+00 5.641895835477562793e-01 1.132334101264481419e+00 5.661670506322407093e-01 2.468521967153527452e+00
4.565429687500000000e-02 1.009288508816098329e+00 -1.719981297473304263e-02 3.478174078883289333e-03 1.739087039441644666e-03 1.015661941057052875e+00 5.641895835477562793e-01 1.139912589973238966e+00 5.699562949866194828e-01 2.494930222164480682e+00
4.614257812500000000e-02 1.026073472004423115e+00 -4.834419747903515724e-02 9.572943380607216307e-03 4.786471690303608154e-03 1.044809300484370818e+00 5.641895835477562793e-01 1.160680700682845901e+00 5.803403503414229503e-01 2.569614018232468489e+00
4.663085937500000000e-02 1.067192245826417585e+00 -1.245637949993563670e-01 2.380692244704943339e-02 1.190346122352471669e-02 1.120024956671264560e+00 5.641895835477562793e-01 1.211365287572398364e+00 6.056826437861991819e-01 2.764978424731872497e+00
4.711914062500000000e-02 1.152631326785712895e+00 -2.776701115376706830e-01 5.120919591447863073e-02 2.560459795723931536e-02 1.282968262587281139e+00 5.641895835477562793e-01 1.316381416823508399e+00 6.581907084117541995e-01 3.212968343956677408e+00
4.760742187500000000e-02 1.235730773375630642e+00 -4.165957566540496870e-01 7.516793461052408143e-02 3.758396730526204071e-02 1.440549982873012835e+00 5.641895835477562793e-01 1.418283242538269207e+00 7.091416212691346033e-01 3.688780146612520738e+00
4.809570312500000000e-02 1.276728689358378688e+00 -4.828987374822931167e-01 8.623444757165799057e-02 4.311722378582899529e-02 1.520179367246397906e+00 5.641895835477562793e-01 1.468465283028406176e+00 7.342326415142030882e-01 3.941962765001058688e+00
4.858398437500000000e-02 1.295125772625781435e+00 -5.123262119715121798e-01 9.103698360583528659e-02 4.551849180291764330e-02 1.556635144880154309e+00 5.641895835477562793e-01 1.490958263922162796e+00 7.454791319610813982e-01 4.060135142536975827e+00
4.907226562500000000e-02 1.303090645660391900e+00 -5.250096362199481170e-01 9.308152187331937555e-02 4.654076093665968777e-02 1.572575246577748498e+00 5.641895835477562793e-01 1.500688740652992070e+00 7.503443703264960352e-01 4.112204644248404151e+00
4.956054687500000000e-02 1.306483480437997224e+00 -5.304027066755263586e-01 9.394571617717883960e-02 4.697285808858941980e-02 1.579396118022986739e+00 5.641895835477562793e-01 1.504831857420400487e+00 7.524159287102002436e-01 4.134554728251060851e+00
5.004882812500000000e-02 1.307918516516252572e+00 -5.326820738817243939e-01 9.430998710127451445e-02 4.715499355063725723e-02 1.582286822896957768e+00 5.641895835477562793e-01 1.506583869599469105e+00 7.532919347997345527e-01 4.144038787513586897e+00
5.053710937500000000e-02 1.308523614229531562e+00 -5.336428960005417110e-01 9.446335945070320761e-02 4.723167972535160380e-02 1.583506761892317316e+00 5.641895835477562793e-01 1.507322556514105294e+00 7.536612782570526470e-01 4.148043367569900219e+00
5.102539062500000000e-02 1.308778404005871865e+00 -5.340474180212351207e-01 9.452789946666551035e-02 4.726394973333275518e-02 1.584020632278696272e+00 5.641895835477562793e-01 1.507633584894425560e+00 7.538167924472127801e-01 4.149730569419302739e+00
5.151367187500000000e-02 1.308885601779487207e+00 -5.342176039178331282e-01 9.455504603711765987e-02 4.727752301855882994e-02 1.584236867853433095e+00 5.641895835477562793e-01 1.507764441720381710e+00 7.538822208601908548e-01 4.150440603206281942e+00
5.200195312500000000e-02 1.308930663746910694e+00 -5.342891433067102902e-01 9.456645605182982528e-02 4.728322802591491264e-02 1.584327772737157636e+00 5.641895835477562793e-01 1.507819448538624041e+00 7.539097242693120204e-01 4.150739108823979784e+00
5.249023437500000000e-02 1.308949575160895495e+00 -5.343191681549570582e-01 9.457124428582204534e-02 4.728562214291102267e-02 1.584365925958813870e+00 5.641895835477562793e-01 1.507842533291671172e+00 7.539212666458355860e-01 4.150864393100961003e+00
5.297851562500000000e-02 1.308957482758625224e+00 -5.343317245719527708e-01 9.457324635944715230e-02 4.728662317972357615e-02 1.584381881132866932e+00 5.641895835477562793e-01 1.507852185697167169e+00 7.539260928485835844e-01 4.150916783677615740e+00
5.346679687500000000e-02 1.308960761953578134e+00 -5.343369314912389534e-01 9.457407623633545812e-02 4.728703811816772906e-02 1.584388499258288840e+00 5.641895835477562793e-01 1.507856188241482265e+00 7.539280941207411324e-01 4.150938511639066242e+00
5.395507812500000000e-02 1.308962095801736503e+00 -5.343390494687367820e-01 9.457441344433233088e-02 4.728720672216616544e-02 1.584391192951116745e+00 5.641895835477562793e-01 1.507857816122868844e+00 7.539289080614344218e-01 4.150947351871222324e+00
5.444335937500000000e-02 1.308962614719990203e+00 -5.343398728295470912e-01 9.457454416993393842e-02 4.728727208496696921e-02 1.584392242659394379e+00 5.641895835477562793e-01 1.507858449212879259e+00 7.539292246064396297e-01 4.150950792789648958e+00
5.493164062500000000e-02 1.308962795686317904e+00 -5.343401601217085961e-01 9.457458939751650639e-02 4.728729469875825320e-02 1.584392610616532249e+00 5.641895835477562793e-01 1.507858669752315972e+00 7.539293348761579860e-01 4.150951995189279486e+00
5.541992187500000000e-02 1.308962842588209385e+00 -5.343402355456214892e-01 9.457460082572170801e-02 4.728730041286085400e-02 1.584392708139685579e+00 5.641895835477562793e-01 1.507858726644113689e+00 7.539293633220568447e-01 4.150952310185187066e+00
5.590820312500000000e-02 1.308962845064253200e+00 -5.343402409329395253e-01 9.457460107213226663e-02 4.728730053606613332e-02 1.584392716063111717e+00 5.641895835477562793e-01 1.507858729311005286e+00 7.539293646555026429e-01 4.150952331270457485e+00
